raw_csv_parameter_name,spline_evidence_label,spline_relationship_class,spline_nonlinear_advantage,v2_univariate_evidence_label,v2_univariate_shape,shap_percentile,gain_percentile,permutation_percentile,method_agreement,v3_broadscreen_best_rank,v3_confirmed_strong_count,v3_confirmed_moderate_count,v3_confirmed_best_incremental_r2,v3_tree_path_cooccurrence,cross_stage_best_evidence_label,n_independent_methods_supporting,is_marginal_evidence,is_nonlinear_evidence,is_conditional_evidence,is_interaction_related_evidence,is_cross_stage_evidence,evidence_tier
MEASURE_ET_Load_Pull_PhL_meas,STRONG,THRESHOLD,False,STRONG,threshold,20.91,30.32,16.7,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_Load_Pull_PhL_set,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,82.39,82.18,88.14,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_Load_Pull_Pin_Cut,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,monotonic,55.23,49.4,50.81,high_agreement,,0,0,,False,no_evidence,0,False,False,False,False,False,UNSUPPORTED
MEASURE_ET_Load_Pull_Pin_Last,WEAK,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,77.05,82.11,81.05,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_Load_Pull_Pout_Last,INCONCLUSIVE,FLAT,False,MODERATE,threshold,36.21,42.18,1.4,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_Load_Pull_Pout_W_last,MODERATE,THRESHOLD,False,MODERATE,threshold,46.81,29.96,1.54,low_agreement,246.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_Load_Pull_Pout_W_mm_last,STRONG,THRESHOLD,False,INCONCLUSIVE,U_shape,94.46,90.18,91.86,high_agreement,,0,0,,False,no_evidence,3,True,True,False,False,False,HIGH_EVIDENCE
MEASURE_ET_Load_Pull_Vg,MODERATE,SATURATION,True,INCONCLUSIVE,complex_nonmonotonic,31.58,35.02,51.65,moderate_agreement,130.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
MEASURE_ET_LT_SEC_ChipStatus,STRONG,COMPLEX_NONLINEAR,True,STRONG,threshold,42.39,41.75,54.18,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_LT_SEC_Id_min_mA_mm,STRONG,THRESHOLD,True,MODERATE,complex_nonmonotonic,91.23,86.6,90.46,high_agreement,,0,0,,False,no_evidence,4,True,True,False,False,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd3,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,26.53,33.68,43.93,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd7,STRONG,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,30.39,30.74,42.04,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd8,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,38.25,47.72,50.6,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm,INCONCLUSIVE,FLAT,True,INCONCLUSIVE,U_shape,20.84,23.02,6.25,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd3,STRONG,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,44.42,48.21,53.26,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd7,STRONG,THRESHOLD,False,MODERATE,monotonic,72.28,60.07,75.79,moderate_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd8,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,U_shape,52.91,42.39,55.86,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Ileak_m10p5V_mA_mm,STRONG,THRESHOLD,True,WEAK,complex_nonmonotonic,98.39,98.39,98.67,high_agreement,88.0,0,0,,False,no_evidence,4,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m10V_mA_mm,STRONG,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m12p5V_mA_mm,STRONG,THRESHOLD,True,MODERATE,complex_nonmonotonic,79.72,81.4,76.7,high_agreement,102.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m16p5V_mA_mm,STRONG,SATURATION,True,MODERATE,monotonic,45.68,52.77,51.72,high_agreement,37.0,1,0,0.175,False,no_evidence,4,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m5p5V_mA_mm,STRONG,MONOTONIC_NEGATIVE,True,INCONCLUSIVE,complex_nonmonotonic,99.58,99.86,99.65,high_agreement,39.0,1,0,0.2175,False,no_evidence,5,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m5V_mA_mm,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m7V_mA_mm,INCONCLUSIVE,FLAT,False,STRONG,complex_nonmonotonic,17.12,22.25,15.65,high_agreement,3.0,1,0,0.2358,False,no_evidence,3,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m9p5V_mA_mm,WEAK,THRESHOLD,False,INCONCLUSIVE,inverted_U,54.74,61.82,62.04,high_agreement,137.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Ileak_m9V_mA_mm,STRONG,PROCESS_WINDOW,False,MODERATE,inverted_U,57.05,62.25,48.84,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_LT_SEC_Vbgd1,WEAK,U_SHAPED,True,INCONCLUSIVE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Vbgd1_Vd3,STRONG,COMPLEX_NONLINEAR,True,MODERATE,threshold,58.6,60.98,65.26,high_agreement,227.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Vbgd1_Vd7,WEAK,U_SHAPED,True,WEAK,complex_nonmonotonic,94.81,96.14,95.65,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_LT_SEC_Vbgd1_Vd8,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,U_shape,88.07,92.21,88.7,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Vd_Id_min,STRONG,THRESHOLD,True,WEAK,threshold,87.16,74.11,87.65,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Vd_Id_min_Vd3,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,U_shape,79.09,65.33,79.79,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Vd_Id_min_Vd7,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,U_shape,83.37,73.05,85.75,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_LT_SEC_Vd_Id_min_Vd8,WEAK,THRESHOLD,True,INCONCLUSIVE,complex_nonmonotonic,64.84,70.88,65.12,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Vg_Id_min,STRONG,THRESHOLD,True,STRONG,complex_nonmonotonic,75.16,83.93,85.61,moderate_agreement,128.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_LT_SEC_Vg_Id_min_Vd3,STRONG,SATURATION,False,MODERATE,monotonic,17.89,26.25,17.54,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_LT_SEC_Vg_Id_min_Vd7,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,flat,48.77,32.21,53.61,moderate_agreement,,0,0,,False,no_evidence,0,False,False,False,False,False,UNSUPPORTED
MEASURE_ET_LT_SEC_Vg_Id_min_Vd8,MODERATE,THRESHOLD,False,MODERATE,threshold,51.16,55.93,5.26,low_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Cds,WEAK,INVERTED_U,False,STRONG,threshold,76.49,76.21,76.14,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Cds_err,INCONCLUSIVE,FLAT,False,WEAK,threshold,34.04,39.86,38.81,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_Cgd,STRONG,THRESHOLD,True,MODERATE,monotonic,14.46,14.53,31.72,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Cgd_err,STRONG,THRESHOLD,True,WEAK,threshold,96.14,94.32,95.58,high_agreement,,0,0,,False,no_evidence,3,True,True,False,False,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_Cgs,MODERATE,SATURATION,False,STRONG,threshold,59.58,51.09,1.12,low_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Cgs_err,WEAK,SATURATION,False,MODERATE,threshold,41.19,36.84,1.75,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Delta_MAG_19G,STRONG,THRESHOLD,True,MODERATE,monotonic,38.11,37.12,41.68,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Delta_MAG_25G,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,15.3,12.91,13.96,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_Delta_S21_19G,MODERATE,THRESHOLD,False,MODERATE,monotonic,68.98,62.53,68.56,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Delta_S21_25G,MODERATE,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,21.89,28.21,6.67,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Fmax,STRONG,SATURATION,True,WEAK,complex_nonmonotonic,89.68,95.09,93.33,high_agreement,114.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_Fmax_ext,STRONG,U_SHAPED,True,INCONCLUSIVE,U_shape,63.79,70.95,64.21,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Fmax_int,WEAK,THRESHOLD,False,STRONG,threshold,27.86,33.82,17.47,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Ft,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,95.16,89.47,92.42,high_agreement,44.0,1,0,0.1702,False,no_evidence,5,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_Ft_ext,STRONG,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,27.37,45.96,53.82,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Ft_int,WEAK,SATURATION,False,MODERATE,threshold,70.53,58.74,65.96,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Gds,MODERATE,SATURATION,False,MODERATE,threshold,19.72,22.74,14.46,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Gds_err,INCONCLUSIVE,FLAT,False,STRONG,threshold,40.7,46.04,46.88,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Gm,MODERATE,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,95.37,94.18,93.4,high_agreement,,0,1,0.0509,True,no_evidence,5,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_Gm_0_W,STRONG,COMPLEX_NONLINEAR,True,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Gm_err,STRONG,THRESHOLD,False,MODERATE,monotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Gm_m0p2_W,STRONG,COMPLEX_NONLINEAR,True,STRONG,complex_nonmonotonic,40.84,42.32,45.96,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Gm_max_W,MODERATE,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,200.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Id_gm_max_W,STRONG,SATURATION,False,MODERATE,complex_nonmonotonic,12.07,12.28,32.21,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Id_search,STRONG,COMPLEX_NONLINEAR,False,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,86.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_ids_m0p2_W,STRONG,SATURATION,True,WEAK,threshold,11.58,14.46,35.58,moderate_agreement,73.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Idss_W,STRONG,COMPLEX_NONLINEAR,True,STRONG,threshold,30.18,34.32,20.42,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_K,INCONCLUSIVE,THRESHOLD,False,WEAK,complex_nonmonotonic,65.82,65.4,64.91,high_agreement,95.0,2,0,0.1263,False,no_evidence,2,False,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_L_Gd,STRONG,SATURATION,False,MODERATE,monotonic,44.56,54.67,57.68,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_L_Gg,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,U_shape,24.35,18.32,36.21,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_L_Gs,STRONG,SATURATION,True,INCONCLUSIVE,threshold,41.54,47.09,53.4,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Ld,STRONG,U_SHAPED,False,INCONCLUSIVE,complex_nonmonotonic,80.63,79.72,74.95,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Lg,STRONG,U_SHAPED,True,STRONG,threshold,66.25,71.65,63.58,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Ls,STRONG,THRESHOLD,False,WEAK,monotonic,90.32,91.02,85.54,high_agreement,,0,1,0.0223,True,no_evidence,4,True,False,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_MAG_18,STRONG,THRESHOLD,False,WEAK,complex_nonmonotonic,15.37,20.98,20.49,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_MAG_19G_After,MODERATE,THRESHOLD,False,INCONCLUSIVE,complex_nonmonotonic,57.47,62.32,2.74,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_MAG_19G_Before,STRONG,SATURATION,False,WEAK,monotonic,86.32,85.33,80.42,high_agreement,,0,0,,False,no_evidence,1,True,False,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_MAG_25G_After,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,42.6,55.23,47.79,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_MAG_25G_Before,WEAK,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,11.51,14.04,17.33,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_Mag_d,STRONG,COMPLEX_NONLINEAR,True,INCONCLUSIVE,U_shape,91.86,94.25,86.6,high_agreement,187.0,1,0,0.0366,False,no_evidence,4,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_Mag_i,STRONG,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,24.07,24.42,9.82,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Mag_m,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,complex_nonmonotonic,71.02,69.12,63.23,high_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_R_Gd,STRONG,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,55.86,40.35,7.65,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_R_Gg,WEAK,SATURATION,False,WEAK,monotonic,16.28,19.79,40.49,moderate_agreement,,0,0,,False,no_evidence,0,False,False,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_R_Gs,WEAK,THRESHOLD,False,MODERATE,monotonic,88.14,67.44,89.33,moderate_agreement,,0,0,,False,no_evidence,1,True,False,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Rd,STRONG,THRESHOLD,False,MODERATE,monotonic,84.7,85.4,80.0,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Rg,MODERATE,COMPLEX_NONLINEAR,True,INCONCLUSIVE,complex_nonmonotonic,36.91,41.89,33.12,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Rgd,INCONCLUSIVE,FLAT,False,MODERATE,threshold,16.49,22.11,12.07,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Rgd_err,STRONG,THRESHOLD,False,MODERATE,monotonic,23.44,22.67,36.35,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Rgs,STRONG,SATURATION,False,MODERATE,threshold,19.3,18.81,34.95,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Rgs_err,STRONG,SATURATION,True,MODERATE,complex_nonmonotonic,79.86,54.39,69.96,low_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Rs,INCONCLUSIVE,INVERTED_U,False,INCONCLUSIVE,inverted_U,52.63,55.16,53.12,high_agreement,196.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_S11ang_10GHz,STRONG,COMPLEX_NONLINEAR,False,INCONCLUSIVE,complex_nonmonotonic,84.63,84.63,88.91,high_agreement,72.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_S11dB_10GHz,STRONG,U_SHAPED,True,INCONCLUSIVE,complex_nonmonotonic,79.3,76.49,79.23,high_agreement,220.0,0,0,,False,no_evidence,2,True,True,False,True,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_S12ang_10GHz,INCONCLUSIVE,FLAT,False,WEAK,complex_nonmonotonic,95.58,89.33,95.72,high_agreement,,1,0,0.0788,True,no_evidence,4,True,True,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_S12dB_10GHz,STRONG,SATURATION,True,STRONG,threshold,61.47,61.19,58.46,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_S21_19G_After,INCONCLUSIVE,FLAT,False,WEAK,monotonic,94.53,92.63,94.11,high_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_S21_19G_Before,STRONG,THRESHOLD,False,WEAK,complex_nonmonotonic,38.95,18.46,46.67,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_S21_25G_After,WEAK,U_SHAPED,False,STRONG,threshold,49.05,51.37,64.84,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_S21_25G_Before,INCONCLUSIVE,FLAT,False,INCONCLUSIVE,monotonic,97.26,95.44,97.26,high_agreement,,1,0,0.0943,True,no_evidence,4,True,False,True,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_S21ang_10GHz,WEAK,THRESHOLD,False,WEAK,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_S21dB_10GHz,WEAK,INVERTED_U,True,INCONCLUSIVE,complex_nonmonotonic,13.82,11.86,19.23,high_agreement,286.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_S22ang_10GHz,STRONG,SATURATION,True,MODERATE,complex_nonmonotonic,90.81,85.19,94.46,high_agreement,,0,0,,False,no_evidence,4,True,True,False,False,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_S22dB_10GHz,STRONG,COMPLEX_NONLINEAR,True,MODERATE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,164.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MEASURE_ET_RF_Modeling_Stress_time,STRONG,SATURATION,False,MODERATE,threshold,25.12,19.44,42.95,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Tau,STRONG,THRESHOLD,True,STRONG,complex_nonmonotonic,76.84,82.04,77.33,high_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Tau_err,MODERATE,COMPLEX_NONLINEAR,False,INCONCLUSIVE,complex_nonmonotonic,85.96,81.26,79.3,high_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Vd_set,STRONG,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,68.14,67.37,3.58,low_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Vd_stress,STRONG,THRESHOLD,False,MODERATE,monotonic,33.54,30.6,3.16,moderate_agreement,,0,0,,False,no_evidence,2,True,False,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Vg_gm_max_W,STRONG,COMPLEX_NONLINEAR,True,MODERATE,complex_nonmonotonic,10.32,10.32,31.16,moderate_agreement,,0,0,,False,no_evidence,2,True,True,False,False,False,MEDIUM_EVIDENCE
MEASURE_ET_RF_Modeling_Vg_Stress,INCONCLUSIVE,FLAT,False,MODERATE,threshold,24.7,15.93,35.44,moderate_agreement,,0,0,,False,no_evidence,1,True,True,False,False,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Vp_01_W,WEAK,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,26.88,32.0,4.56,moderate_agreement,240.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
MEASURE_ET_RF_Modeling_Vp_1_W,WEAK,SATURATION,False,INCONCLUSIVE,complex_nonmonotonic,22.67,18.6,34.6,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
MEASURE_ET_RF_Modeling_Vth,STRONG,SATURATION,True,STRONG,complex_nonmonotonic,75.79,73.4,75.23,high_agreement,282.0,0,0,,False,no_evidence,3,True,True,False,True,False,HIGH_EVIDENCE
MESA_ET_Probe_Number,WEAK,THRESHOLD,True,INCONCLUSIVE,U_shape,80.14,80.35,78.04,high_agreement,52.0,0,0,,False,no_evidence,1,False,True,False,True,False,LOW_EVIDENCE
MESA_ET_Vbkd,STRONG,THRESHOLD,True,MODERATE,threshold,17.96,23.65,32.91,high_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
OHMIC_ET_lkg_5,STRONG,THRESHOLD,False,MODERATE,threshold,15.16,17.26,39.72,moderate_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
OHMIC_ET_OHMC,MODERATE,THRESHOLD,False,WEAK,complex_nonmonotonic,81.68,68.0,78.46,moderate_agreement,36.0,1,0,0.0608,False,STRONG,4,True,True,True,True,True,HIGH_EVIDENCE
OHMIC_ET_OHMIC_conc,WEAK,THRESHOLD,True,WEAK,complex_nonmonotonic,36.7,32.35,8.42,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
OHMIC_ET_Probe_Number,WEAK,SATURATION,False,INCONCLUSIVE,inverted_U,42.25,37.75,14.18,moderate_agreement,,0,0,,False,no_evidence,0,False,True,False,False,False,UNSUPPORTED
OHMIC_ET_R114,STRONG,COMPLEX_NONLINEAR,True,STRONG,threshold,75.02,73.89,75.72,high_agreement,,0,0,,False,STRONG,3,True,True,False,False,True,HIGH_EVIDENCE
